X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
349.0,349.0,train,9.39582319209388E-4,55.77898249006375,0.7003860476014282
350.0,350.0,train,9.507570184903603E-4,67.58594682379555,0.7046502221826784
351.0,351.0,train,9.010872883071096E-4,46.19332307010457,0.6852197482218809
352.0,352.0,train,8.828880354687872E-4,38.50059309167347,0.6777846563113036
353.0,353.0,train,9.57363175320765E-4,71.12228476838874,0.7071424788543252
354.0,354.0,train,9.790911219974521E-4,77.03074184949665,0.7151922385909002
355.0,355.0,train,1.5283520968227397E-4,3.0557767140347467,0.1780298457520374
356.0,356.0,train,9.493358427285095E-4,66.05411759452204,0.7041112995291352
357.0,357.0,train,6.309762045024874E-4,13.269447790760026,0.5548714995518972
358.0,358.0,train,9.092799159737837E-4,48.635912230181006,0.6885105121320482
359.0,359.0,train,9.315405518753713E-4,52.88010586141528,0.6972793315876323
360.0,360.0,train,0.0012879297967424235,99.86581069864219,0.8083543819462828
361.0,361.0,train,7.843195911198212E-4,22.03715232747761,0.6343560878430471
362.0,362.0,train,7.843195911198212E-4,22.03715232747761,0.6343560878430471
363.0,363.0,train,9.926546458013388E-4,79.29881453764897,0.7201046848176444
364.0,364.0,train,9.733073246911199E-4,76.34670761192154,0.7130713247790139
365.0,365.0,train,4.542786391665615E-4,8.669541892130683,0.441628829724553
366.0,366.0,train,7.251788272803831E-4,16.848950368775593,0.6055377423294219
